-3.3075399999999999e-01 -9.5757599999999998e-01 3.7250000000000000e-03  -3.9903415482797516e-01 -6.3717712908394793e-03
-6.5740000000000000e-03 6.4182099999999997e-01 -8.1865399999999999e-01  1.2286344343715426e-01 -1.5174958106144923e-01
7.3044799999999999e-01 -4.8810599999999998e-01 6.6541499999999998e-01  -9.1860752024707393e-01 4.3323565654981511e-01
1.0200959999999999e+00 2.3387500000000000e-01 -7.2695500000000002e-01  7.9638959226499506e-01 1.5517678696951753e-01
-7.7314700000000003e-01 -5.1518900000000001e-01 5.9353800000000001e-01  -8.5928892842959370e-01 -8.3034656998547818e-01
-1.1549480000000001e+00 3.8114100000000001e-01 -3.7793900000000002e-01  -7.1954492868200581e-01 -7.9045588372598641e-01
-4.8201699999999997e-01 -1.0454200000000000e-01 -3.3643000000000001e-01  -4.3583159005668498e-01 -2.9058662844748817e-01
9.1929000000000005e-01 7.2569399999999995e-01 2.7268199999999998e-01  -3.0608150464258460e-01 3.1040085698274344e-01
2.6345299999999999e-01 -2.4917200000000000e-01 -8.1454499999999996e-01  2.4099489502101634e-01 1.0021958990366731e-02
-5.3872699999999996e-01 -1.2365560000000000e+00 1.4652100000000001e-01  -4.6682773203711453e-01 -4.8155514035938546e-01
-6.1682800000000004e-01 -9.0737800000000002e-01 1.3158829999999999e+00  -6.9106281749603737e-01 -4.6083998918086200e-01
-3.3443299999999998e-01 -5.5588800000000005e-01 8.4062000000000003e-01  -7.8811696642139351e-01 -3.1633758305914206e-01
-1.3068000000000000e-02 -2.1263899999999999e-01 8.0251499999999998e-01  -4.7306531900403292e-02 3.0730808126659070e-01
-4.6933799999999998e-01 -4.7958000000000001e-02 -4.9334000000000000e-01  -4.1082544168856666e-01 -4.4835312250192594e-01
-1.0197299999999999e-01 -6.0738499999999995e-01 4.5399600000000001e-01  -7.5593335179420373e-01 7.6276452857858085e-02
6.6885399999999995e-01 -3.2869799999999999e-01 8.2387900000000003e-01  -1.0217326788761214e+00 4.0421251869165920e-01
-8.0730000000000002e-01 6.1371699999999996e-01 4.0772599999999998e-01  -4.7565418193031744e-01 1.0732468236820253e-04
-2.4730199999999999e-01 -6.6779299999999997e-01 -5.2692499999999998e-01  -3.6746667532731941e-01 1.0592729649196486e-01
8.0371999999999999e-01 1.3106000000000001e-01 5.0114999999999998e-01  -7.9349341039832300e-01 7.9780975667624421e-01
-1.1491560000000001e+00 -3.2694699999999999e-01 -6.8691300000000000e-01  -6.1220163430893737e-01 -5.7375142609685215e-01
1.0231699999999999e+00 4.4888299999999998e-01 -5.9703799999999996e-01  9.4053250377034636e-01 1.1448525296237724e-01
1.0550530000000000e+00 8.7858499999999995e-01 2.1150099999999999e-01  -4.3270183784740118e-01 2.9927190537295251e-01
-2.6419100000000001e-01 -4.4999999999999999e-04 9.4579700000000000e-01  -3.2726343550655357e-01 1.0881892069362938e-01
1.6972999999999999e-01 4.9024400000000001e-01 -2.1613000000000000e-02  3.9934988045290476e-01 4.3532484359532331e-01
1.7698800000000001e-01 9.5195700000000005e-01 1.3436999999999999e+00  -1.1366446838878935e-01 -1.5245098697794021e-01
-8.3106999999999998e-01 -7.1826599999999996e-01 1.3306960000000001e+00  -7.5321900311194501e-01 -7.1380807665635648e-01
1.8651100000000001e-01 -3.7375399999999998e-01 -3.4564600000000001e-01  4.7955438700590436e-02 8.7003385952441850e-02
4.6593800000000002e-01 -9.7659399999999996e-01 4.0921299999999999e-01  -4.5285820033706453e-01 6.0281531506709007e-02
1.0062620000000000e+00 -2.7883100000000000e-01 -4.2265200000000003e-01  1.0008170287611413e-01 3.7737686625139788e-01
-1.2534360000000000e+00 8.2851799999999998e-01 1.0949800000000001e+00  -1.5729353363776155e-01 5.8462179043255535e-01
-1.7657700000000001e-01 4.5581000000000003e-02 1.3854500000000001e+00  -3.0064539815857766e-01 -8.0664826932396655e-02
9.4703599999999999e-01 -7.6236199999999998e-01 6.7226600000000003e-01  -9.0384742254698014e-01 2.9017379490308104e-01
5.4157999999999998e-02 -2.3987000000000001e-02 -1.8440899999999999e-01  8.7056182867735726e-02 -6.8754842826728516e-02
3.3553400000000000e-01 6.6629600000000000e-01 7.7814000000000005e-01  -3.6589798975953530e-01 3.5047424920014136e-01
9.9079799999999996e-01 2.2914999999999999e-01 -7.3453400000000002e-01  7.9116888216045744e-01 1.6884193998498295e-01
-9.4152499999999995e-01 -1.2945510000000000e+00 4.5278700000000000e-01  -5.4479043864939036e-01 -9.7541218432730215e-01
-1.0275049999999999e+00 -4.6739199999999997e-01 -1.8978100000000001e-01  -7.6446504959106198e-01 -5.7650320975995817e-01
8.1762999999999997e-01 4.8167199999999999e-01 2.8023799999999999e-01  -4.0106213542870597e-02 8.1152369601983543e-01
-6.4142800000000000e-01 -1.4905000000000000e-02 6.3675999999999996e-02  -6.1681966157151236e-01 -1.7469903287617755e-01
-5.0580199999999997e-01 1.0187170000000001e+00 1.0399870000000000e+00  2.3002906214631369e-01 3.0400444045470559e-01
3.0525600000000003e-01 -2.4016000000000001e-01 9.6594500000000005e-01  -7.1732512652205904e-01 2.7024243700139794e-01
5.3534999999999999e-02 -1.2724139999999999e+00 -7.5726400000000005e-01  -2.2307153467164026e-01 5.2313073574919156e-01
5.6989599999999996e-01 -9.8747300000000005e-01 7.6679699999999995e-01  -7.8559398571278616e-01 -7.8611660270271680e-02
-4.7464699999999999e-01 -8.0296199999999995e-01 1.0408240000000000e+00  -8.4428518071803205e-01 -4.3858023162972282e-01
-6.6054199999999996e-01 -2.1816400000000000e-01 1.1045560000000001e+00  -6.4171422304384429e-01 -3.2420324489576352e-01
-8.8763599999999998e-01 -4.9438799999999999e-01 4.7652099999999997e-01  -8.2499091581641959e-01 -6.5818518603276133e-01
-1.3422700000000001e-01 2.2706599999999999e-01 1.2395680000000000e+00  -2.0098394800263375e-01 3.7119880551179200e-02
6.5092600000000000e-01 -1.1733480000000001e+00 -3.2698199999999999e-01  1.2082473974004219e-01 3.2324503949176497e-01
-6.8785099999999999e-01 4.4460100000000002e-01 1.4025099999999999e+00  6.5464090349422327e-02 2.4263415440715266e-01
6.0697199999999996e-01 -2.7107100000000001e-01 1.3552260000000000e+00  -8.0294398352556440e-01 2.1578865674272488e-02
5.2493000000000001e-01 -1.0398190000000000e+00 1.1914900000000000e-01  -2.6154158661832805e-01 1.8086996437234304e-01
8.8832100000000003e-01 -1.2620130000000001e+00 -8.6131899999999995e-01  9.7492404836600446e-02 4.0230169812747668e-01
-2.8775000000000001e-01 1.7203900000000000e-01 -5.7538999999999996e-01  -2.1914584659674710e-01 -7.4939189058824729e-01
-5.9123000000000002e-02 1.8149299999999999e-01 7.6221300000000003e-01  -1.9421141607530890e-01 4.3137462346002464e-01
-4.4885700000000001e-01 1.0699870000000000e+00 7.6191100000000000e-01  3.8496593426699033e-01 3.8180736230959611e-01
2.3691000000000001e-01 -3.9171499999999998e-01 3.5963299999999998e-01  -4.3822886460837362e-01 5.5181364932643029e-01
-6.6826900000000000e-01 1.0602410000000000e+00 -6.4069900000000002e-01  -2.0990005779720786e-01 -9.5703648709475814e-02
-1.2046960000000000e+00 7.0541100000000001e-01 5.9355100000000005e-01  -4.4008869771054099e-01 8.5725975044074004e-02
8.7445799999999996e-01 -1.7465700000000001e-01 -2.3976999999999998e-02  3.8951170740904206e-02 2.6258554322643979e-01
-7.9734499999999997e-01 -1.1181500000000000e-01 -7.9275600000000002e-01  -4.7936258742510035e-01 -4.5565946393693013e-01
7.3538199999999998e-01 3.0474400000000001e-01 1.2715600000000000e+00  -7.9224678613772059e-01 1.2655062039195955e-01
2.7454699999999999e-01 -3.4470000000000001e-02 1.2460460000000000e+00  -5.6065395914403293e-01 6.8375397532396825e-02
9.5094199999999995e-01 -5.9060500000000005e-01 -8.2810700000000004e-01  2.7121702758709509e-01 4.4341194778149418e-01
2.8787900000000000e-01 -2.8524600000000000e-01 4.2741899999999999e-01  -4.6725428402558655e-01 6.3005764537970588e-01
-4.4033800000000001e-01 -1.4561399999999999e-01 1.5552199999999999e-01  -5.3516450338918031e-01 1.9312523590290165e-01
-1.0674740000000000e+00 -6.4749800000000002e-01 6.3115299999999996e-01  -8.3952639704123355e-01 -8.0191778019818483e-01
-8.6550000000000005e-01 1.7292099999999999e-01 -8.7103399999999997e-01  -3.9486725207765722e-01 -1.8403508414606878e-01
-6.3056299999999998e-01 3.5425600000000002e-01 3.6148900000000000e-01  -4.2255046484037334e-01 -1.6034052980375108e-01
-7.4712900000000004e-01 -8.5364099999999998e-01 3.5866300000000001e-01  -8.4888321895048591e-01 -4.5457537530446096e-01
-5.8013599999999999e-01 6.5846099999999996e-01 -8.2729399999999997e-01  -1.5663782268035420e-01 -3.2452726639301588e-01
-1.1623220000000001e+00 7.6128499999999999e-01 -7.9524799999999995e-01  -2.2632050403278300e-01 -3.8761388006193442e-02
-6.7862100000000003e-01 -1.0602000000000000e-01 -7.4587999999999999e-01  -4.1124336408542894e-01 -5.0878860936301529e-01
-3.9997500000000002e-01 2.9217500000000002e-01 6.7686999999999997e-02  4.2938958632590937e-02 8.5426251045067636e-01
-1.0012030000000001e+00 -1.2496419999999999e+00 6.5215699999999999e-01  -5.5370630439576551e-01 -1.0285308103104027e+00
4.1803699999999999e-01 -1.2239130000000000e+00 2.1653800000000001e-01  -3.7852631136414150e-01 -8.5466804248334749e-03
6.7168499999999998e-01 5.6600600000000001e-01 1.4859450000000001e+00  -6.6553793307087095e-01 -2.0963952471516287e-01
3.5464299999999999e-01 -7.6192300000000002e-01 -6.9692299999999996e-01  9.5434345636101514e-01 1.9819976977847856e-01
6.5618100000000001e-01 4.5929399999999998e-01 8.9041999999999996e-02  3.7555762201238169e-01 1.1870410545609709e+00
8.1119699999999995e-01 7.2307299999999997e-01 -5.9926000000000001e-01  5.8876672897351334e-01 2.3043364282652265e-01
-9.8997999999999997e-01 6.4819400000000005e-01 3.7519200000000003e-01  -5.7253058480867214e-01 2.3553588399207077e-02
2.1275600000000000e-01 7.4653099999999994e-01 1.4025479999999999e+00  -2.2639118861153704e-01 -1.9985103646219099e-01
-9.1635000000000000e-01 -2.2970999999999998e-02 1.7385000000000000e-01  -7.8573597931824368e-01 -4.1366559369873518e-01
3.7496800000000002e-01 5.2322299999999999e-01 -2.4014900000000000e-01  4.2769660761997730e-01 4.5249731036642682e-01
-9.0736999999999998e-02 -1.5596000000000000e-02 -6.0209900000000005e-01  -3.5273010746674827e-01 -3.9149353159359968e-01
5.5559999999999998e-02 -6.0930799999999996e-01 -5.2099600000000001e-01  -2.4298453880180718e-02 1.4997635697480363e-01
7.5038899999999997e-01 -5.0101600000000002e-01 1.3122999999999999e-02  -1.6881118056143374e-01 3.0374951006402440e-01
-1.2924850000000001e+00 4.4397100000000000e-01 7.0951200000000003e-01  -5.4115463508929462e-01 8.4828636339858224e-02
5.9062199999999998e-01 -5.6856200000000001e-01 5.9326400000000001e-01  -7.7661757314615953e-01 4.1990237548801784e-01
1.9282099999999999e-01 5.9304900000000005e-01 1.0812200000000001e+00  -1.9779876165233405e-02 1.7933937218262842e-02
3.5054099999999999e-01 -6.1456200000000005e-01 -6.3071900000000003e-01  4.6181588222165126e-01 1.9140738035044960e-01
9.1755799999999998e-01 2.7170899999999998e-01 1.3367849999999999e+00  -9.6357453255157233e-01 2.1435652994753202e-01
-1.1488330000000000e+00 5.7355199999999995e-01 8.7777899999999998e-01  -3.6799856260789043e-01 3.2604405264239245e-01
5.8820300000000003e-01 -7.2712299999999996e-01 2.1050199999999999e-01  2.4812378901562987e-01 3.2074554586207626e-01
-6.9616500000000003e-01 3.2962700000000000e-01 8.5624999999999996e-01  -3.4669437590382290e-01 1.8798293973972069e-01
-1.2375400000000001e+00 -9.4842599999999999e-01 1.3821960000000000e+00  -2.9915401956454801e-01 -7.9746375056979435e-01
-1.2699190000000000e+00 3.6419099999999999e-01 1.4644760000000001e+00  -2.5862227961177353e-01 2.1079015588960198e-01
-1.0360700000000000e+00 7.9541700000000004e-01 1.1450970000000000e+00  -2.5494768534904733e-02 1.1421880244956506e+00
7.7021799999999996e-01 -3.3276800000000001e-01 -8.3667599999999998e-01  2.8689573705314930e-01 3.3247494120366089e-01
-1.2890399999999999e-01 -1.8751300000000001e-01 5.9762599999999999e-01  1.1618822001598278e-02 4.7372692195883814e-01
4.2393700000000001e-01 -3.7897900000000001e-01 3.9167000000000000e-02  -1.5010258101240090e-01 4.8481587485155297e-01
-1.2381900000000000e-01 -1.1715600000000000e-01 6.7935000000000001e-01  1.6381298604071431e-01 4.5388565634967226e-01
-5.1298999999999997e-02 -5.2840900000000002e-01 -6.0013200000000000e-01  1.1226558003598938e-02 -3.6108048092384541e-02
-1.1192560000000000e+00 -4.4573900000000000e-01 -5.1000699999999999e-01  -6.2462414044228720e-01 -5.6178183759167111e-01
-8.0740999999999993e-02 -1.9729900000000000e-01 -3.1976700000000002e-01  1.6357637021025540e-01 -2.6761747818303561e-01
-1.1087260000000001e+00 2.2717899999999999e-01 5.1645000000000003e-02  -9.4749970442814246e-01 -3.8774852225252449e-01
-7.7351700000000001e-01 -1.1787620000000001e+00 7.1557499999999996e-01  -8.1475065102929167e-01 -1.1240077386181075e+00
4.8682700000000001e-01 -2.0322899999999999e-01 1.4857440000000000e+00  -6.7365996247624804e-01 -1.1857157882383937e-01
-2.5304599999999999e-01 8.6343700000000001e-01 2.1110400000000001e-01  -2.8223267112782252e-01 7.3733236378974443e-02
-5.2710400000000002e-01 -9.8663100000000004e-01 -6.9325000000000003e-01  -2.9960792572744366e-01 -1.8174815212404546e-02
-1.0442540000000000e+00 -1.2903279999999999e+00 6.8889800000000001e-01  -4.3049334696020136e-01 -9.6848704681815123e-01
4.7479399999999999e-01 -1.7022000000000001e-01 1.3052610000000000e+00  -7.2313920455564618e-01 2.8378696269851050e-02
1.0863590000000001e+00 7.4809800000000004e-01 -1.3887099999999999e-01  7.7751447171264268e-02 3.7608883586016739e-01
-4.8447800000000002e-01 1.0888199999999999e+00 3.8044600000000001e-01  -1.9562175329161030e-01 8.2847714073615353e-02
-8.6806700000000003e-01 1.0299199999999999e+00 7.5334999999999999e-02  -4.6604719830107721e-01 -1.4095247333365693e-01
-1.3593400000000000e-01 -6.2789200000000001e-01 -7.2238100000000005e-01  -5.6560326846561093e-02 -5.1031851052585342e-02
-4.4920000000000002e-02 6.0018700000000003e-01 1.1208100000000000e-01  -1.0278386960280875e-01 2.6472156459025442e-01
-5.7449600000000001e-01 5.9561399999999998e-01 3.6822000000000001e-02  -5.5981444286469961e-01 -1.8389937228946146e-01
-9.8571600000000004e-01 -5.6880200000000003e-01 7.7351000000000003e-02  -7.0135680446131932e-01 -4.6077373264800714e-01
1.1704600000000000e-01 -1.8837499999999999e-01 -4.3772000000000000e-01  1.4049155966274612e-01 -1.0672560244801126e-01
6.3798500000000002e-01 -2.9413800000000001e-01 -1.4769599999999999e-01  -3.3240943459210853e-01 -1.0205692530473998e+00
2.3842300000000000e-01 7.9967900000000003e-01 2.2695399999999999e-01  -2.8756242845398222e-01 1.9074639394646209e-01
4.8874000000000001e-02 -1.1062980000000000e+00 1.1527520000000000e+00  -8.7133966002532215e-01 -4.9951599065147367e-01
-5.6294900000000003e-01 6.2265599999999999e-01 1.0430520000000001e+00  2.1799669190580389e-02 3.0530056490287893e-01
9.5492999999999995e-02 -3.2278000000000001e-01 -2.7584999999999998e-02  -1.4333513205897702e-01 2.7200157553505144e-01
-1.5408400000000000e-01 -6.1772899999999997e-01 1.3224959999999999e+00  -5.1885672568804342e-01 -1.7189036414566181e-01
-6.8418599999999996e-01 -6.8156200000000000e-01 1.1065500000000000e-01  -6.6850830870179712e-01 -1.9324930088106343e-01
-1.0454810000000001e+00 -6.4894099999999999e-01 1.0764800000000001e+00  -1.3575785833510183e+00 -9.2124561420424966e-01
3.6950100000000002e-01 -9.0724199999999999e-01 4.7887400000000002e-01  -5.8290006814007655e-01 4.1930811642325920e-02
-3.3333400000000002e-01 -7.4480299999999999e-01 1.4887180000000000e+00  -5.6902653124316072e-01 1.1400077870664993e-02
-4.5787600000000001e-01 1.4236199999999999e-01 -4.9695499999999998e-01  -3.7826834412168359e-01 -5.6315486722681818e-01
-7.2794700000000001e-01 -3.5308400000000001e-01 1.3314470000000000e+00  -6.1173577849935157e-01 -3.9676898683163664e-01
-3.8942800000000000e-01 6.3847900000000002e-01 8.4494199999999997e-01  -3.5092098081770405e-02 2.6732368673908241e-01
6.5353000000000006e-01 1.9607500000000000e-01 7.2379999999999996e-03  8.0173709428945361e-01 1.4518466492559043e+00
6.5451000000000004e-01 -9.4279900000000005e-01 9.1874299999999998e-01  -8.4140955992463851e-01 -4.7305385378841165e-02
-1.2868759999999999e+00 -7.4902700000000000e-01 -4.4397999999999999e-01  -1.7882208627377405e-01 -4.7290057982623818e-01
4.3323600000000001e-01 -2.6263799999999998e-01 4.2152000000000002e-02  -9.5389803965579140e-02 3.9794380097844839e-01
-2.2834499999999999e-01 5.6694100000000003e-01 7.4063299999999999e-01  -1.3660391545991252e-01 2.7281306926073889e-01
-7.1219299999999996e-01 6.4776999999999996e-01 3.0362200000000000e-01  -4.8917073051453241e-01 -5.7835955597841535e-02
-8.7608900000000001e-01 -4.8604300000000000e-01 -5.3734899999999997e-01  -5.5083739577742996e-01 -5.5541495435413968e-01
-1.0293900000000000e+00 8.4312999999999999e-02 1.7176000000000000e-01  -8.3201982662743978e-01 -4.1004049595539821e-01
-4.6245900000000001e-01 -1.2218730000000000e+00 3.5541299999999998e-01  -5.7574364692522451e-01 -5.5273472153945358e-01
7.4047099999999999e-01 -1.1832410000000000e+00 1.0798500000000000e-01  -2.3271014112408181e-01 1.3349591103902780e-01
3.9956999999999998e-01 -1.1500550000000000e+00 -3.1837199999999999e-01  5.4635026950407596e-02 2.6317167900744487e-01
9.0629300000000002e-01 6.6868999999999998e-02 -6.1834100000000003e-01  5.6168884312602341e-01 4.2370801046089035e-01
-3.3954800000000002e-01 3.2860499999999998e-01 3.4513700000000003e-01  -2.6178506458415363e-01 2.4874441761476898e-01
-1.1783740000000000e+00 2.5651900000000000e-01 -7.4997700000000000e-01  -5.3790585325261642e-01 -2.5492939330539854e-01
4.5858599999999999e-01 -2.3333999999999999e-01 5.8672500000000005e-01  -8.0051476410384281e-01 6.3825219423516200e-01
-4.2300399999999999e-01 9.5062700000000000e-01 9.4346300000000005e-01  2.5672620953545633e-01 3.1950423746987328e-01
5.8281200000000000e-01 3.4359699999999999e-01 8.2805099999999998e-01  -6.4206371352363223e-01 5.2514828755325194e-01
3.7161499999999997e-01 -6.9204900000000003e-01 1.6011400000000001e-01  -1.8486440968221524e-01 4.4022422534835781e-01
5.3657299999999997e-01 -2.5306699999999999e-01 5.6138200000000005e-01  -8.5980031977674698e-01 6.5059151915531022e-01
2.7586100000000002e-01 1.5488499999999999e-01 -1.1176300000000000e-01  1.8400125921710297e-01 4.6508273652798326e-01
3.1376700000000002e-01 -1.0703799999999999e-01 -6.7905899999999997e-01  2.2596899710416929e-01 5.4536094569585782e-02
5.1542999999999999e-02 -1.3300799999999999e-01 1.4961810000000000e+00  -4.3728569760676572e-01 -1.8789016151900642e-01
-1.2001260000000000e+00 7.0688600000000001e-01 3.0663699999999999e-01  -6.0040493172893505e-01 -1.2523700990848069e-02
-1.0180240000000000e+00 -5.3018799999999999e-01 7.7033200000000002e-01  -9.2831676069985314e-01 -8.1511636936285103e-01
-7.4708100000000000e-01 -1.1005240000000001e+00 -1.8397300000000000e-01  -3.3176446918798369e-01 -3.2832482775412120e-01
-1.7234200000000000e-01 -1.0329649999999999e+00 -2.7794600000000003e-01  -3.9225303443033310e-01 3.4172378975464685e-01
-4.7415200000000002e-01 -1.4989100000000000e-01 4.8290800000000000e-01  -4.6610984357366192e-01 -2.2107129096678779e-02
-6.0701200000000000e-01 -1.7430000000000001e-02 -5.6019900000000000e-01  -5.3920498374904302e-01 -4.5993957749637854e-01
9.2752900000000005e-01 7.1545999999999998e-02 -4.2741899999999999e-01  8.4137661279027065e-01 5.4610180268625241e-01
-9.1986199999999996e-01 5.6018699999999999e-01 -2.4297800000000000e-01  -6.7963079166661611e-01 -3.8256310732458843e-01
-4.2683199999999999e-01 -2.4868999999999999e-01 -6.9773000000000002e-02  -4.1499925580176733e-01 9.3905993274235836e-02
-8.8989700000000005e-01 9.0777500000000000e-01 -6.3886999999999999e-02  -5.5021141413481378e-01 -2.1717266440223906e-01
8.7562700000000004e-01 -1.1237590000000000e+00 -7.7191299999999996e-01  2.0797149586728420e-01 4.2842523213063449e-01
-2.1134000000000000e-01 -9.2083800000000005e-01 -3.9057399999999998e-01  -6.1999943907817523e-01 1.0456298574640721e+00
3.5523600000000000e-01 1.0369790000000001e+00 5.7130800000000004e-01  -3.5997697707703441e-01 3.3503976039487782e-01
3.4880200000000000e-01 1.0269269999999999e+00 1.0605530000000001e+00  -3.0358570897873177e-01 3.4349566417865997e-02
9.1133600000000003e-01 -9.9500699999999997e-01 2.6129999999999998e-01  -3.1708656679779268e-01 1.8982553603925226e-01
9.4316999999999998e-02 7.6493599999999995e-01 1.4751360000000000e+00  -1.1234174562855093e-01 -1.4442152435019950e-01
-9.6952300000000002e-01 1.3510000000000000e-01 -6.6966999999999999e-01  -9.0000894308907098e-01 -1.0116409870877985e-01
-3.4834799999999999e-01 3.3481999999999998e-02 1.5128300000000000e-01  -5.8094674641238386e-01 1.2533814991092374e-01
-2.5343100000000002e-01 3.8840000000000002e-01 1.3531400000000000e+00  -5.9192688671572014e-02 3.4524342028777376e-02
3.1593199999999999e-01 -2.0473000000000002e-02 -8.7732800000000000e-01  2.5321999942016948e-01 2.7178425717477108e-02
2.9110399999999997e-01 -1.2641400000000000e+00 9.2095800000000005e-01  -8.2070770220645772e-01 -4.0883711265777350e-01
1.2652099999999999e-01 8.2160699999999998e-01 1.4250940000000001e+00  -1.1778738582874709e-01 -1.5245696649701507e-01
-8.8319199999999998e-01 -1.0634299999999999e-01 2.8645599999999999e-01  -7.2396726165798830e-01 -3.7914192051819817e-01
1.0858630000000000e+00 -3.0082999999999999e-02 -5.9076200000000001e-01  3.9535964297611020e-01 3.9547852823801510e-01
