-5.8013599999999999e-01 6.5846099999999996e-01 -8.2729399999999997e-01  -2.7054247004628564e+01 9.8102325641233179e+00
-1.1623220000000001e+00 7.6128499999999999e-01 -7.9524799999999995e-01  -1.9670385038136823e+02 5.9473707700093065e+01
-6.7862100000000003e-01 -1.0602000000000000e-01 -7.4587999999999999e-01  -3.8977038671208057e+01 -2.6677991719140604e+01
-3.9997500000000002e-01 2.9217500000000002e-01 6.7686999999999997e-02  4.1469374940018710e+01 -1.8526381458636735e+01
-1.0012030000000001e+00 -1.2496419999999999e+00 6.5215699999999999e-01  -7.5334583688067047e+00 -3.0032143276378324e+01
4.1803699999999999e-01 -1.2239130000000000e+00 2.1653800000000001e-01  2.5059028293982582e+01 -5.5125028444473925e+00
6.7168499999999998e-01 5.6600600000000001e-01 1.4859450000000001e+00  2.2217812186016218e+01 1.7627382181552363e+01
3.5464299999999999e-01 -7.6192300000000002e-01 -6.9692299999999996e-01  4.2658302288863446e+01 -3.1011701699207055e+01
6.5618100000000001e-01 4.5929399999999998e-01 8.9041999999999996e-02  3.8199220070391540e+01 -1.2735029752927176e+02
8.1119699999999995e-01 7.2307299999999997e-01 -5.9926000000000001e-01  1.0068327213394632e+01 -7.5801555133039864e+00
-9.8997999999999997e-01 6.4819400000000005e-01 3.7519200000000003e-01  3.1830323201405104e+01 1.7815034358136657e+01
2.1275600000000000e-01 7.4653099999999994e-01 1.4025479999999999e+00  -4.6474270258864067e+01 -3.8722804811199012e+00
-9.1635000000000000e-01 -2.2970999999999998e-02 1.7385000000000000e-01  2.8982358697000031e+01 -2.0947276089774416e+01
3.7496800000000002e-01 5.2322299999999999e-01 -2.4014900000000000e-01  -4.8502291362933164e+01 2.8122750786703939e+01
-9.0736999999999998e-02 -1.5596000000000000e-02 -6.0209900000000005e-01  4.6788558237676170e+01 2.2164278320990838e+00
5.5559999999999998e-02 -6.0930799999999996e-01 -5.2099600000000001e-01  7.1991721855322126e+00 3.4888411499039207e+00
7.5038899999999997e-01 -5.0101600000000002e-01 1.3122999999999999e-02  2.0459477726674373e+02 -1.7557085973399808e+01
-1.2924850000000001e+00 4.4397100000000000e-01 7.0951200000000003e-01  3.6021514904950735e+01 -7.7134830869631203e+00
5.9062199999999998e-01 -5.6856200000000001e-01 5.9326400000000001e-01  -2.8415172060768388e+01 2.7153110269673557e+00
1.9282099999999999e-01 5.9304900000000005e-01 1.0812200000000001e+00  2.5760254795479653e+01 2.2226937630005700e+01
3.5054099999999999e-01 -6.1456200000000005e-01 -6.3071900000000003e-01  -5.1548143176222872e+01 5.8629684971164693e+01
9.1755799999999998e-01 2.7170899999999998e-01 1.3367849999999999e+00  -6.2326833885491650e+00 1.2522527846454230e+00
-1.1488330000000000e+00 5.7355199999999995e-01 8.7777899999999998e-01  3.9172119816541610e+01 1.8954256807957780e+01
5.8820300000000003e-01 -7.2712299999999996e-01 2.1050199999999999e-01  3.3394050461662708e+01 -1.2119688836044270e+01
-6.9616500000000003e-01 3.2962700000000000e-01 8.5624999999999996e-01  2.0108702066922579e+01 3.2482342245786064e+00
-1.2375400000000001e+00 -9.4842599999999999e-01 1.3821960000000000e+00  -4.3913516081217743e+01 2.5050512029356038e+00
-1.2699190000000000e+00 3.6419099999999999e-01 1.4644760000000001e+00  -1.7013064200296173e+00 -1.3504759629514187e+01
-1.0360700000000000e+00 7.9541700000000004e-01 1.1450970000000000e+00  -3.2616904803008367e+01 -4.2570139081439621e+01
7.7021799999999996e-01 -3.3276800000000001e-01 -8.3667599999999998e-01  -5.3138619769706708e+00 -1.3604456726177588e+01
-1.2890399999999999e-01 -1.8751300000000001e-01 5.9762599999999999e-01  -2.0549704984959565e+01 -7.0457240785430733e+00
4.2393700000000001e-01 -3.7897900000000001e-01 3.9167000000000000e-02  -1.4273634108993183e+00 3.5063335798082861e+01
-1.2381900000000000e-01 -1.1715600000000000e-01 6.7935000000000001e-01  -7.8491885260677590e+00 -2.5699889853376639e+01
-5.1298999999999997e-02 -5.2840900000000002e-01 -6.0013200000000000e-01  -9.2923234697623585e+00 -2.8481848495463091e+00
-1.1192560000000000e+00 -4.4573900000000000e-01 -5.1000699999999999e-01  -1.9621176167318048e+01 3.1639341841856080e+01
-8.0740999999999993e-02 -1.9729900000000000e-01 -3.1976700000000002e-01  1.0116554382309546e+02 -1.2107850598040353e+02
-1.1087260000000001e+00 2.2717899999999999e-01 5.1645000000000003e-02  2.1247804730387805e+00 -7.6134496992910252e+00
-7.7351700000000001e-01 -1.1787620000000001e+00 7.1557499999999996e-01  -2.0789316555572573e+03 -2.2883446211111453e+02
4.8682700000000001e-01 -2.0322899999999999e-01 1.4857440000000000e+00  -2.1068771680353557e+01 -7.1204011105176477e+01
-2.5304599999999999e-01 8.6343700000000001e-01 2.1110400000000001e-01  3.6926952074291988e+00 3.8249526751425044e+01
-5.2710400000000002e-01 -9.8663100000000004e-01 -6.9325000000000003e-01  -2.9506147760637560e+01 5.7997839436960490e+00
-1.0442540000000000e+00 -1.2903279999999999e+00 6.8889800000000001e-01  -3.1123494544126449e+00 -1.8542449988279664e+01
4.7479399999999999e-01 -1.7022000000000001e-01 1.3052610000000000e+00  -1.8647983470070660e+01 -1.4347177991389561e+01
1.0863590000000001e+00 7.4809800000000004e-01 -1.3887099999999999e-01  3.7458187723845864e+00 4.3566970098924722e+00
-4.8447800000000002e-01 1.0888199999999999e+00 3.8044600000000001e-01  3.1009832487502347e+01 -2.8239009510656423e+01
-8.6806700000000003e-01 1.0299199999999999e+00 7.5334999999999999e-02  -2.3276784526894932e+01 -2.0066003738187291e+01
-1.3593400000000000e-01 -6.2789200000000001e-01 -7.2238100000000005e-01  2.0719898346865619e+00 1.0951986814493782e+01
-4.4920000000000002e-02 6.0018700000000003e-01 1.1208100000000000e-01  1.3913016834548648e+02 -7.3629338243079110e+02
-5.7449600000000001e-01 5.9561399999999998e-01 3.6822000000000001e-02  -1.3973508486394515e+01 2.9986128033927724e+01
-9.8571600000000004e-01 -5.6880200000000003e-01 7.7351000000000003e-02  -4.4475228315608790e+00 -5.0432051471101609e+01
1.1704600000000000e-01 -1.8837499999999999e-01 -4.3772000000000000e-01  8.1205534149277568e+01 -4.8545512841171629e+01
6.3798500000000002e-01 -2.9413800000000001e-01 -1.4769599999999999e-01  -2.9448964721955281e+01 1.7374578587973275e+01
2.3842300000000000e-01 7.9967900000000003e-01 2.2695399999999999e-01  -3.7120817453156891e+00 -4.4054986634472080e+01
4.8874000000000001e-02 -1.1062980000000000e+00 1.1527520000000000e+00  -5.9661593596441911e+01 7.9979800434088482e+00
-5.6294900000000003e-01 6.2265599999999999e-01 1.0430520000000001e+00  1.9868692431188961e+01 -3.1162903951924914e+00
9.5492999999999995e-02 -3.2278000000000001e-01 -2.7584999999999998e-02  4.0616534333837521e+01 -9.5035816334120937e-01
-1.5408400000000000e-01 -6.1772899999999997e-01 1.3224959999999999e+00  -7.5139765820051593e+01 9.3398121540985137e+00
-6.8418599999999996e-01 -6.8156200000000000e-01 1.1065500000000000e-01  -5.4880820536760258e+00 5.9539491273971464e+01
-1.0454810000000001e+00 -6.4894099999999999e-01 1.0764800000000001e+00  1.8049588029660256e+01 8.1672859796725223e+00
3.6950100000000002e-01 -9.0724199999999999e-01 4.7887400000000002e-01  8.9447831006309482e+00 -9.3720155670780514e+00
-3.3333400000000002e-01 -7.4480299999999999e-01 1.4887180000000000e+00  -2.7764460169951105e-01 -7.4273942683807959e+01
-4.5787600000000001e-01 1.4236199999999999e-01 -4.9695499999999998e-01  2.9928889208406183e+01 -3.8480560846523112e+01
-7.2794700000000001e-01 -3.5308400000000001e-01 1.3314470000000000e+00  -8.7190498352219930e+00 -2.1883292303261001e+01
-3.8942800000000000e-01 6.3847900000000002e-01 8.4494199999999997e-01  -3.3721426292778133e+01 -1.9194065804014379e+01
6.5353000000000006e-01 1.9607500000000000e-01 7.2379999999999996e-03  2.4673324380298229e+01 3.5681171219920799e+01
6.5451000000000004e-01 -9.4279900000000005e-01 9.1874299999999998e-01  -1.8212925872430880e+01 -8.7564302671992991e+01
-1.2868759999999999e+00 -7.4902700000000000e-01 -4.4397999999999999e-01  -3.0629651510470413e+01 2.5498063513744946e+00
4.3323600000000001e-01 -2.6263799999999998e-01 4.2152000000000002e-02  1.9471398322865582e+02 -1.7204182008868213e+02
-2.2834499999999999e-01 5.6694100000000003e-01 7.4063299999999999e-01  -8.6337482801011287e+00 2.4791402337397486e+00
-7.1219299999999996e-01 6.4776999999999996e-01 3.0362200000000000e-01  2.9870129058448619e+01 7.9336395489222911e+00
-8.7608900000000001e-01 -4.8604300000000000e-01 -5.3734899999999997e-01  -4.2211572263590932e+02 -1.4878384165084217e+00
-1.0293900000000000e+00 8.4312999999999999e-02 1.7176000000000000e-01  4.4952830403557009e+01 -1.9218615837789315e+01
-4.6245900000000001e-01 -1.2218730000000000e+00 3.5541299999999998e-01  2.2493741384685460e+01 7.5699414862507126e+00
7.4047099999999999e-01 -1.1832410000000000e+00 1.0798500000000000e-01  3.9134705943678185e+01 -1.1721553515942944e+01
3.9956999999999998e-01 -1.1500550000000000e+00 -3.1837199999999999e-01  -6.9607517376848644e+00 -1.5060156444328179e+01
9.0629300000000002e-01 6.6868999999999998e-02 -6.1834100000000003e-01  1.3287796047204898e+02 -8.6692407641449350e+01
-3.3954800000000002e-01 3.2860499999999998e-01 3.4513700000000003e-01  1.7059788916897404e+01 -2.5713485381298810e+01
-1.1783740000000000e+00 2.5651900000000000e-01 -7.4997700000000000e-01  4.3718744850523393e+01 4.4062576056375278e+01
4.5858599999999999e-01 -2.3333999999999999e-01 5.8672500000000005e-01  1.9344848094262939e+00 4.6485498515063695e+00
-4.2300399999999999e-01 9.5062700000000000e-01 9.4346300000000005e-01  -3.5247314266510948e+01 -5.2164911821643443e+01
5.8281200000000000e-01 3.4359699999999999e-01 8.2805099999999998e-01  -1.0272078793386183e+02 1.4777939599822934e+01
3.7161499999999997e-01 -6.9204900000000003e-01 1.6011400000000001e-01  6.2918750137940677e+01 2.2459233197471079e+01
5.3657299999999997e-01 -2.5306699999999999e-01 5.6138200000000005e-01  2.5783710299777844e+01 -3.5402500760196844e+01
2.7586100000000002e-01 1.5488499999999999e-01 -1.1176300000000000e-01  4.5631806703695190e+01 -8.7587078490766743e+01
3.1376700000000002e-01 -1.0703799999999999e-01 -6.7905899999999997e-01  1.8080280326631868e+01 9.3006733001691639e+00
5.1542999999999999e-02 -1.3300799999999999e-01 1.4961810000000000e+00  1.6289332335062944e+01 -3.0881412475601287e+01
-1.2001260000000000e+00 7.0688600000000001e-01 3.0663699999999999e-01  -2.0057022867188092e+01 4.1586455134111266e-01
-1.0180240000000000e+00 -5.3018799999999999e-01 7.7033200000000002e-01  -3.1889079456935374e+01 5.6150153528479576e+00
-7.4708100000000000e-01 -1.1005240000000001e+00 -1.8397300000000000e-01  6.8822938961071172e+00 2.7660755038800399e+01
-1.7234200000000000e-01 -1.0329649999999999e+00 -2.7794600000000003e-01  1.2891400399928113e+01 5.6920176540365070e+01
-4.7415200000000002e-01 -1.4989100000000000e-01 4.8290800000000000e-01  8.3363933203695822e+01 -6.9583765126309771e+01
-6.0701200000000000e-01 -1.7430000000000001e-02 -5.6019900000000000e-01  5.1372174031289317e+00 -4.8642697012806288e+01
9.2752900000000005e-01 7.1545999999999998e-02 -4.2741899999999999e-01  -2.9089360150991741e+01 1.9557847487456435e+01
-9.1986199999999996e-01 5.6018699999999999e-01 -2.4297800000000000e-01  2.6370003084354490e+01 -5.0143839107205338e+01
-4.2683199999999999e-01 -2.4868999999999999e-01 -6.9773000000000002e-02  1.6073299521576416e+01 -9.2050247909385230e-01
-8.8989700000000005e-01 9.0777500000000000e-01 -6.3886999999999999e-02  1.0017310280687008e+01 -1.9958571203359603e+00
8.7562700000000004e-01 -1.1237590000000000e+00 -7.7191299999999996e-01  -1.6640453004737900e+01 3.1034099350855151e+01
-2.1134000000000000e-01 -9.2083800000000005e-01 -3.9057399999999998e-01  2.8989426548788497e+01 1.0899771495621916e+01
3.5523600000000000e-01 1.0369790000000001e+00 5.7130800000000004e-01  -2.6779087697554115e+01 -1.7625985890004209e+01
3.4880200000000000e-01 1.0269269999999999e+00 1.0605530000000001e+00  -5.7375787202208485e+01 -8.9655646023419440e+00
9.1133600000000003e-01 -9.9500699999999997e-01 2.6129999999999998e-01  -1.2623815483024940e+01 -1.2471105582580066e+01
9.4316999999999998e-02 7.6493599999999995e-01 1.4751360000000000e+00  -1.1754718671809849e+01 1.3582521597967840e+01
-9.6952300000000002e-01 1.3510000000000000e-01 -6.6966999999999999e-01  1.1424886267167572e+01 -1.9523994937093654e+01
-3.4834799999999999e-01 3.3481999999999998e-02 1.5128300000000000e-01  4.8267897516279177e+01 -5.1917833065826500e+01
-2.5343100000000002e-01 3.8840000000000002e-01 1.3531400000000000e+00  2.0515344930436004e+01 -4.0343365024657487e+00
3.1593199999999999e-01 -2.0473000000000002e-02 -8.7732800000000000e-01  3.1187415453042384e+01 -1.0677483258985580e+01
2.9110399999999997e-01 -1.2641400000000000e+00 9.2095800000000005e-01  1.8271048058308757e+01 2.1708086083710196e+01
1.2652099999999999e-01 8.2160699999999998e-01 1.4250940000000001e+00  -3.2626404988327806e+01 1.5180467025915606e+01
-8.8319199999999998e-01 -1.0634299999999999e-01 2.8645599999999999e-01  4.4379389446618340e+01 -1.2659361405511325e+02
1.0858630000000000e+00 -3.0082999999999999e-02 -5.9076200000000001e-01  3.1251531963934100e+00 -5.7597530263826179e+01
-7.8942999999999999e-02 -7.2792400000000002e-01 1.0770390000000001e+00  1.5970123296040144e+01 -2.6681878476725849e+01
